%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83146.561,301.727,0.960,25.074,301.776,299.447,-8.214,-3.789,-2.458,-1.461,-1.079,-5.292,-5.552,-6.207,-3.461,-0.313,1.585,-5.841,0.942,-0.209,-2.798,-4.728,-5.720,-544.798,-289.718,14.557,-178.958,-22.051
83150.592,301.730,0.960,25.070,301.697,299.287,-7.350,-4.904,-2.672,-1.775,-0.972,-4.877,-5.980,-5.778,-4.577,-1.667,0.634,-5.735,1.152,-0.731,-2.488,-5.291,-5.699,-544.798,-289.718,14.557,-178.941,-22.051
83146.561,301.730,0.960,25.074,301.776,299.607,-7.566,-4.681,-3.527,-1.461,-1.295,-5.292,-6.086,-5.457,-3.461,-2.396,0.845,-5.841,0.838,-1.254,-2.902,-4.728,-5.720,-544.798,-289.718,14.557,-178.941,-22.051
83158.655,301.731,0.960,25.072,301.776,299.287,-8.214,-4.793,-2.672,-2.505,-1.079,-5.396,-5.873,-5.671,-3.126,-1.042,0.211,-6.266,1.152,-1.254,-3.006,-4.840,-5.720,-544.798,-289.718,14.557,-178.958,-22.051
83154.624,301.731,0.960,25.076,301.856,299.607,-7.350,-4.347,-2.672,-1.461,-0.972,-4.462,-5.659,-5.885,-3.014,-0.417,1.585,-5.735,0.838,-1.045,-3.213,-4.840,-5.730,-544.798,-289.718,14.557,-178.958,-22.051
83146.561,301.727,0.960,25.074,301.776,299.127,-7.782,-4.793,-2.351,-2.088,-0.540,-5.292,-6.086,-5.992,-4.019,-1.250,0.951,-5.947,-0.000,-1.045,-2.798,-5.628,-5.720,-544.798,-289.718,14.557,-178.974,-22.051
83150.592,301.731,0.960,25.073,301.776,299.287,-8.322,-4.124,-2.993,-2.088,-1.079,-4.877,-6.193,-5.564,-3.349,-2.292,0.845,-5.629,0.838,-1.463,-2.695,-4.728,-5.720,-544.798,-289.718,14.557,-178.941,-22.051
83146.561,301.731,0.960,25.077,301.856,299.127,-8.214,-4.124,-2.565,-2.088,-1.187,-5.189,-5.232,-5.671,-3.349,-0.834,0.634,-5.841,0.628,-0.627,-2.798,-4.728,-5.699,-544.798,-289.718,14.557,-178.974,-22.051
83150.592,301.731,0.960,25.077,301.856,299.287,-7.025,-4.681,-2.458,-1.461,-0.972,-5.085,-5.552,-5.564,-3.572,-0.729,1.585,-6.372,1.466,-0.418,-2.280,-4.840,-5.741,-544.798,-289.718,14.557,-178.974,-22.062
83150.592,301.731,0.960,25.077,301.856,299.447,-7.242,-3.121,-2.351,-1.879,-0.972,-4.981,-5.552,-5.885,-3.014,-1.563,0.528,-5.522,-0.000,-1.254,-3.213,-5.065,-5.730,-544.798,-289.718,14.557,-178.941,-22.062
83158.655,301.730,0.960,25.075,301.856,299.447,-7.674,-3.901,-1.924,-1.670,-0.648,-5.189,-5.980,-5.671,-3.572,-0.834,1.373,-6.160,1.152,-1.358,-2.591,-4.615,-5.730,-544.798,-289.718,14.557,-178.958,-22.051
83154.624,301.728,0.960,25.076,301.856,298.967,-7.674,-3.678,-2.031,-1.461,-0.756,-4.255,-5.232,-5.992,-3.014,-0.938,0.951,-5.416,1.256,-0.313,-3.006,-4.728,-5.730,-544.798,-289.718,14.557,-178.941,-22.062
