%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82928.866,300.769,0.961,24.909,297.982,294.670,-7.673,-3.790,-3.847,-1.774,-0.972,-5.395,-5.873,-5.779,-3.014,-1.771,0.739,-5.416,0.524,-0.522,-3.006,-5.290,-8.094,-544.798,-289.718,14.557,-179.072,-14.929
82928.866,300.770,0.961,24.906,297.903,295.151,-7.024,-3.567,-1.924,-1.566,-0.648,-4.565,-5.552,-5.351,-3.237,-0.521,0.845,-5.628,1.466,-1.254,-2.280,-4.502,-8.073,-544.798,-289.718,14.557,-179.088,-14.940
82932.897,300.769,0.961,24.908,297.982,294.831,-7.024,-4.012,-2.137,-1.044,-1.079,-4.669,-5.339,-6.100,-3.572,-0.521,0.951,-6.265,1.675,-0.000,-3.420,-5.290,-8.094,-544.798,-289.718,14.557,-179.088,-14.940
82932.897,300.767,0.961,24.902,297.824,295.151,-7.457,-5.127,-2.137,-1.357,-0.324,-5.292,-5.232,-5.672,-4.576,-1.354,0.634,-5.628,1.047,-0.836,-2.280,-5.627,-8.073,-544.798,-289.718,14.557,-179.072,-14.929
82928.866,300.765,0.961,24.902,297.824,295.151,-7.241,-4.012,-2.351,-1.461,-0.540,-4.669,-4.912,-5.779,-3.014,-1.979,0.845,-5.734,0.628,-0.418,-2.177,-4.502,-8.083,-544.798,-289.718,14.557,-179.039,-14.940
82936.929,300.767,0.961,24.911,298.061,295.311,-8.321,-4.570,-2.351,-1.879,-0.756,-4.565,-5.232,-5.351,-3.125,-0.625,0.951,-5.203,1.361,-0.627,-2.177,-4.277,-8.094,-544.798,-289.718,14.557,-179.072,-14.929
82928.866,300.770,0.961,24.909,297.982,295.311,-7.349,-3.678,-2.458,-1.774,-1.619,-5.292,-5.552,-5.779,-3.795,-1.146,1.162,-6.477,1.047,-0.940,-3.420,-5.177,-8.063,-544.798,-289.718,14.557,-179.039,-14.929
82924.834,300.769,0.960,24.906,297.903,294.991,-7.565,-3.901,-2.672,-1.670,-1.079,-5.914,-5.552,-5.244,-2.567,-1.250,0.845,-5.416,1.256,-0.522,-3.006,-5.515,-8.063,-544.798,-289.718,14.557,-179.056,-14.940
82928.866,300.769,0.961,24.915,298.140,294.831,-7.457,-4.012,-2.351,-1.983,-0.972,-4.877,-6.300,-5.672,-3.460,-1.250,0.845,-5.734,1.256,-1.149,-3.109,-5.065,-8.094,-544.798,-289.718,14.557,-179.088,-14.909
82928.866,300.770,0.961,24.909,297.982,295.151,-7.889,-4.012,-2.885,-1.461,-0.648,-4.462,-5.446,-6.314,-3.795,-0.834,0.951,-5.522,1.780,-0.627,-3.006,-5.065,-8.083,-544.798,-289.718,14.557,-179.088,-14.940
82928.866,300.769,0.961,24.912,298.061,294.991,-7.457,-5.461,-2.778,-1.983,-1.511,-4.980,-5.446,-5.458,-4.130,-1.042,0.739,-6.053,1.256,-0.627,-2.280,-5.515,-8.094,-544.798,-289.718,14.557,-179.088,-14.919
82928.866,300.769,0.961,24.912,298.061,295.151,-7.997,-4.681,-3.526,-1.983,-0.648,-5.292,-5.659,-5.458,-3.014,-1.355,1.162,-5.416,0.314,-0.731,-2.799,-4.840,-8.083,-544.798,-289.718,14.557,-179.072,-14.929
82924.834,300.769,0.960,24.916,298.140,294.831,-7.673,-4.012,-2.672,-1.879,-0.864,-4.980,-6.513,-5.672,-3.683,-1.146,0.423,-5.522,0.942,-1.567,-2.695,-4.952,-8.063,-544.798,-289.718,14.557,-179.072,-14.940
82928.866,300.767,0.961,24.915,298.140,295.151,-7.132,-4.681,-2.672,-1.774,-1.187,-5.084,-5.446,-6.100,-3.349,-0.729,1.268,-5.946,0.419,-0.522,-3.109,-5.290,-8.073,-544.798,-289.718,14.557,-179.072,-14.929
82928.866,300.767,0.961,24.912,298.061,295.311,-7.565,-4.124,-2.778,-1.879,-0.324,-5.499,-5.552,-5.672,-3.907,-1.250,1.056,-5.416,0.942,-1.045,-2.799,-5.177,-8.073,-544.798,-289.718,14.557,-179.072,-14.919
82920.803,300.767,0.960,24.917,298.140,295.151,-7.565,-3.790,-3.099,-1.461,-0.216,-4.877,-5.552,-5.886,-2.902,-1.980,1.268,-5.309,1.256,-0.731,-2.902,-4.614,-8.073,-544.798,-289.718,14.557,-179.039,-14.940
82924.834,300.770,0.960,24.906,297.903,295.311,-8.431,-4.347,-2.885,-2.714,-1.187,-5.603,-5.659,-6.100,-4.130,-1.563,0.528,-5.522,1.152,-1.358,-2.695,-4.614,-8.063,-544.798,-289.718,14.557,-179.056,-14.929
82924.834,300.769,0.960,24.916,298.140,294.991,-7.025,-4.458,-2.458,-1.461,-1.727,-4.669,-5.019,-4.922,-3.572,-0.834,1.690,-6.265,1.361,-0.731,-3.006,-4.840,-8.073,-544.798,-289.718,14.557,-179.056,-14.950
82932.897,300.767,0.961,24.915,298.140,295.311,-7.458,-4.681,-2.992,-1.879,-0.972,-6.225,-5.552,-5.779,-3.237,-1.042,0.739,-5.946,0.314,-0.418,-3.006,-5.853,-8.052,-544.798,-289.718,14.557,-179.039,-14.940
82932.897,300.767,0.961,24.911,298.061,295.151,-7.782,-4.347,-2.351,-1.983,-1.295,-5.292,-5.980,-5.779,-3.349,-1.563,0.845,-6.159,0.838,-1.463,-3.420,-4.614,-8.073,-544.798,-289.718,14.557,-179.056,-14.929
